# processors	time
# 2^30
	1			0.648519139
	2			0.336228174
	4			0.491112595
	8			0.537174178
	16			0.536409183
	32			0.494573815
	64			0.333607222
	128			0.202250026
	256			0.094402237
	512			0.024185987


# 2^25
	1			0.631086684
	2			0.354435178
	4			0.485102283
	8			0.442708333
	16			0.329623288
	32			0.265625
	64			0.169594735
	128			0.073151377
	256			0.013044085
	512			0.001397835
