# processors	time
# 2^15
	1			13055.75
	2			5051.6
	4			-1851.8
	8			-14282.6
	16			-45051.2
	32			-179173.8
	64			-309561.6
	128			-1472726.2
	256			317529.8


# 2^20
	1			297657.8
	2			227801.6
	4			77972.2
	8			-11043.4
	16			-101244.8
	32			-201233.6
	64			-288940.2
	128			-1087797.4
	256			438239.4


# 2^25
	1			10374077.4
	2			9112794.8
	4			3025757.6
	8			1414294
	16			-429696,2
	32			-2591814
	64			-6752198
	128			−9442073.6
	256			4447793
